Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
14:10:02-188,0.8730469,0.21972656,-0.2553711,0.87158203,0.1862793,-0.27294922,3541,73,999102, Participant, emt,None,87
14:10:02-194,0.8796387,0.20800781,-0.23608398,0.8730469,0.21972656,-0.2553711,3541,73,999102, Participant, emt,None,87
14:10:02-221,0.88549805,0.20507813,-0.25976563,0.8796387,0.20800781,-0.23608398,3541,73,999102, Participant, emt,None,87
14:10:02-227,0.9003906,0.26733398,-0.28222656,0.88549805,0.20507813,-0.25976563,3541,73,999102, Participant, emt,None,87
14:10:02-254,0.9326172,0.31640625,-0.31420898,0.9003906,0.26733398,-0.28222656,3541,73,999102, Participant, emt,None,87
14:10:02-261,0.9523926,0.36621094,-0.31835938,0.9326172,0.31640625,-0.31420898,3541,73,999102, Participant, emt,None,87
14:10:02-289,0.9362793,0.30151367,-0.26733398,0.9523926,0.36621094,-0.31835938,3541,73,999102, Participant, emt,None,87
14:10:02-300,0.92211914,0.33154297,-0.26416016,0.9362793,0.30151367,-0.26733398,3541,73,999102, Participant, emt,None,87
14:10:02-326,0.9223633,0.33007813,-0.26245117,0.92211914,0.33154297,-0.26416016,3541,73,999102, Participant, emt,None,87
14:10:02-334,0.91845703,0.31298828,-0.24047852,0.9223633,0.33007813,-0.26245117,3541,73,999102, Participant, emt,None,87
14:10:02-357,0.9160156,0.23950195,-0.23120117,0.91845703,0.31298828,-0.24047852,3541,73,999102, Participant, emt,None,87
14:10:02-365,0.9343262,0.1953125,-0.2121582,0.9160156,0.23950195,-0.23120117,3541,73,999102, Participant, emt,None,87
